r,p,common,stroop,stay,subj
1.636,0.68067,1,-0.069733,1,150
-0.36404,0.68067,1,-0.069733,0,150
-0.36404,0.68067,-1,-0.069733,1,150
-0.36404,0.68067,-1,-0.069733,0,150
0.63596,0.68067,-1,-0.069733,1,150
1.636,0.68067,1,-0.069733,1,150
-0.36404,0.68067,1,-0.069733,1,150
-0.36404,0.68067,1,-0.069733,0,150
0.63596,0.68067,-1,-0.069733,1,150
-1.364,-0.31933,1,-0.069733,0,150
-1.364,0.68067,1,-0.069733,1,150
3.636,0.68067,1,-0.069733,1,150
-0.36404,0.68067,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,0,150
-1.364,-0.31933,-1,-0.069733,1,150
-1.364,-1.3193,-1,-0.069733,1,150
1.636,0.68067,1,-0.069733,1,150
2.636,0.68067,1,-0.069733,1,150
-1.364,-3.3193,-1,-0.069733,1,150
2.636,0.68067,1,-0.069733,1,150
1.636,0.68067,1,-0.069733,1,150
3.636,0.68067,-1,-0.069733,0,150
2.636,0.68067,1,-0.069733,0,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,0.68067,-1,-0.069733,0,150
1.636,0.68067,1,-0.069733,1,150
1.636,0.68067,1,-0.069733,1,150
0.63596,0.68067,1,-0.069733,1,150
1.636,0.68067,1,-0.069733,0,150
2.636,0.68067,-1,-0.069733,0,150
0.63596,0.68067,1,-0.069733,1,150
0.63596,0.68067,1,-0.069733,0,150
0.63596,0.68067,1,-0.069733,1,150
0.63596,0.68067,1,-0.069733,0,150
2.636,0.68067,-1,-0.069733,1,150
-1.364,-3.3193,1,-0.069733,1,150
-1.364,-3.3193,1,-0.069733,1,150
-1.364,-0.31933,1,-0.069733,0,150
-1.364,-2.3193,-1,-0.069733,1,150
-1.364,-2.3193,-1,-0.069733,1,150
-1.364,-3.3193,1,-0.069733,0,150
0.63596,0.68067,1,-0.069733,1,150
2.636,0.68067,1,-0.069733,1,150
-1.364,-2.3193,-1,-0.069733,1,150
-1.364,-2.3193,-1,-0.069733,0,150
-1.364,-2.3193,1,-0.069733,1,150
-1.364,-1.3193,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,0,150
2.636,0.68067,1,-0.069733,1,150
-1.364,-2.3193,-1,-0.069733,1,150
-1.364,-3.3193,-1,-0.069733,0,150
-1.364,-2.3193,1,-0.069733,1,150
-1.364,-1.3193,1,-0.069733,1,150
-1.364,-0.31933,1,-0.069733,1,150
-0.36404,0.68067,1,-0.069733,1,150
0.63596,0.68067,1,-0.069733,1,150
-1.364,-1.3193,-1,-0.069733,0,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,-0.31933,1,-0.069733,0,150
3.636,0.68067,1,-0.069733,1,150
-1.364,-1.3193,-1,-0.069733,1,150
-1.364,-2.3193,-1,-0.069733,0,150
-1.364,-1.3193,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,1,150
0.63596,0.68067,1,-0.069733,1,150
-1.364,0.68067,-1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,-0.31933,1,-0.069733,0,150
1.636,0.68067,1,-0.069733,1,150
-1.364,-3.3193,-1,-0.069733,1,150
1.636,0.68067,1,-0.069733,1,150
0.63596,0.68067,1,-0.069733,0,150
-0.36404,0.68067,1,-0.069733,0,150
-0.36404,0.68067,1,-0.069733,1,150
-1.364,-3.3193,-1,-0.069733,1,150
-1.364,-0.31933,1,-0.069733,0,150
0.63596,0.68067,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,-0.31933,1,-0.069733,0,150
-1.364,0.68067,-1,-0.069733,0,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,1,150
-1.364,-0.31933,-1,-0.069733,1,150
1.636,0.68067,1,-0.069733,0,150
2.636,0.68067,-1,-0.069733,1,150
-1.364,-3.3193,1,-0.069733,0,150
2.636,0.68067,1,-0.069733,1,150
1.636,0.68067,1,-0.069733,0,150
1.636,0.68067,1,-0.069733,0,150
2.636,0.68067,-1,-0.069733,0,150
-1.364,-1.3193,-1,-0.069733,1,150
0.63596,0.68067,1,-0.069733,0,150
-1.364,-0.31933,1,-0.069733,1,150
-1.364,0.68067,1,-0.069733,1,150
1.636,0.68067,-1,-0.069733,0,150
1.636,0.68067,1,-0.069733,1,150
1.636,0.68067,1,-0.069733,0,150
-1.364,0.68067,-1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
-1.364,-1.3193,-1,0.27605,1,151
-0.36404,0.68067,1,0.27605,0,151
-1.364,-2.3193,1,0.27605,1,151
-1.364,0.68067,1,0.27605,0,151
-1.364,-2.3193,-1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
3.636,0.68067,1,0.27605,1,151
-1.364,-2.3193,-1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-1.364,-0.31933,1,0.27605,0,151
-1.364,-0.31933,1,0.27605,0,151
-1.364,0.68067,-1,0.27605,1,151
-1.364,-1.3193,1,0.27605,1,151
-1.364,-1.3193,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
0.63596,0.68067,-1,0.27605,0,151
0.63596,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
2.636,0.68067,1,0.27605,0,151
-1.364,-3.3193,1,0.27605,1,151
1.636,0.68067,-1,0.27605,1,151
-1.364,0.68067,1,0.27605,0,151
2.636,0.68067,1,0.27605,1,151
0.63596,0.68067,-1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,0,151
-0.36404,0.68067,1,0.27605,1,151
-1.364,-1.3193,-1,0.27605,1,151
-1.364,-0.31933,-1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
-1.364,-0.31933,1,0.27605,1,151
-1.364,-2.3193,-1,0.27605,0,151
-1.364,0.68067,-1,0.27605,1,151
-1.364,-1.3193,1,0.27605,1,151
-1.364,-0.31933,1,0.27605,0,151
2.636,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
-0.36404,0.68067,-1,0.27605,1,151
1.636,0.68067,-1,0.27605,1,151
0.63596,0.68067,-1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
-1.364,-0.31933,-1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
3.636,0.68067,1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,0,151
-1.364,0.68067,1,0.27605,1,151
-1.364,-0.31933,-1,0.27605,1,151
-1.364,-1.3193,-1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
-1.364,-0.31933,1,0.27605,1,151
-1.364,0.68067,-1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
3.636,0.68067,-1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
3.636,0.68067,-1,0.27605,1,151
-1.364,-2.3193,1,0.27605,1,151
-1.364,-1.3193,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
-1.364,-1.3193,1,0.27605,0,151
-1.364,-0.31933,-1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
2.636,0.68067,-1,0.27605,1,151
-1.364,-3.3193,1,0.27605,1,151
-1.364,-0.31933,1,0.27605,0,151
3.636,0.68067,1,0.27605,1,151
-1.364,-2.3193,-1,0.27605,1,151
-1.364,-2.3193,-1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
3.636,0.68067,-1,0.27605,0,151
-1.364,-1.3193,-1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
-1.364,-1.3193,-1,0.27605,0,151
1.636,0.68067,-1,0.27605,1,151
-1.364,-2.3193,1,0.27605,1,151
-1.364,-1.3193,1,0.27605,1,151
-1.364,-0.31933,1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-1.364,-0.31933,-1,0.27605,1,151
2.636,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
-1.364,-1.3193,-1,0.27605,1,151
-1.364,-0.31933,-1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,0,151
-1.364,0.68067,-1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-1.364,0.68067,-1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
1.636,0.68067,-1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,1,151
-1.364,-0.31933,1,0.27605,0,151
-1.364,0.68067,-1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
-0.36404,0.68067,1,0.27605,1,151
1.636,0.68067,-1,0.27605,1,151
-1.364,-0.31933,1,0.27605,1,151
0.63596,0.68067,-1,0.27605,1,151
-1.364,-3.3193,1,0.27605,1,151
0.63596,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
-1.364,-2.3193,-1,0.27605,1,151
1.636,0.68067,-1,0.27605,1,151
0.63596,0.68067,1,0.27605,0,151
0.63596,0.68067,1,0.27605,1,151
-1.364,0.68067,1,0.27605,0,151
-1.364,0.68067,-1,0.27605,1,151
-1.364,-0.31933,1,0.27605,1,151
1.636,0.68067,1,0.27605,1,151
-1.364,0.68067,-1,0.1845,0,155
-1.364,-1.3193,1,0.1845,0,155
-0.36404,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,0,155
2.636,0.68067,-1,0.1845,0,155
0.63596,0.68067,1,0.1845,0,155
-0.36404,0.68067,1,0.1845,1,155
-1.364,0.68067,1,0.1845,0,155
-1.364,-2.3193,-1,0.1845,1,155
2.636,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,0,155
-1.364,-2.3193,1,0.1845,0,155
-1.364,-2.3193,-1,0.1845,0,155
-1.364,-1.3193,1,0.1845,0,155
-1.364,-1.3193,1,0.1845,1,155
0.63596,0.68067,1,0.1845,1,155
-1.364,-0.31933,1,0.1845,1,155
-1.364,-3.3193,1,0.1845,0,155
-1.364,-1.3193,-1,0.1845,1,155
-1.364,0.68067,1,0.1845,1,155
-0.36404,0.68067,1,0.1845,1,155
-0.36404,0.68067,1,0.1845,1,155
-1.364,-2.3193,-1,0.1845,1,155
0.63596,0.68067,1,0.1845,0,155
-1.364,-3.3193,1,0.1845,1,155
-1.364,-1.3193,1,0.1845,0,155
2.636,0.68067,1,0.1845,0,155
-1.364,-0.31933,1,0.1845,1,155
-0.36404,0.68067,-1,0.1845,1,155
-1.364,0.68067,1,0.1845,1,155
-1.364,-1.3193,1,0.1845,1,155
2.636,0.68067,-1,0.1845,0,155
2.636,0.68067,1,0.1845,0,155
-1.364,0.68067,1,0.1845,0,155
0.63596,0.68067,1,0.1845,0,155
-1.364,-0.31933,1,0.1845,1,155
0.63596,0.68067,1,0.1845,0,155
1.636,0.68067,-1,0.1845,1,155
3.636,0.68067,-1,0.1845,1,155
-1.364,-2.3193,1,0.1845,0,155
2.636,0.68067,1,0.1845,1,155
2.636,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
-1.364,-1.3193,-1,0.1845,0,155
1.636,0.68067,-1,0.1845,1,155
-1.364,-0.31933,1,0.1845,0,155
-1.364,0.68067,1,0.1845,1,155
2.636,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,0,155
-0.36404,0.68067,1,0.1845,1,155
-0.36404,0.68067,-1,0.1845,0,155
1.636,0.68067,-1,0.1845,1,155
0.63596,0.68067,-1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
0.63596,0.68067,1,0.1845,0,155
-1.364,0.68067,1,0.1845,0,155
-1.364,-0.31933,-1,0.1845,1,155
0.63596,0.68067,1,0.1845,1,155
-1.364,0.68067,1,0.1845,1,155
3.636,0.68067,1,0.1845,1,155
2.636,0.68067,1,0.1845,0,155
-1.364,0.68067,1,0.1845,0,155
-1.364,0.68067,1,0.1845,0,155
-1.364,-0.31933,-1,0.1845,0,155
1.636,0.68067,-1,0.1845,1,155
-1.364,-2.3193,1,0.1845,1,155
-1.364,-0.31933,1,0.1845,0,155
-1.364,0.68067,-1,0.1845,0,155
-0.36404,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
-0.36404,0.68067,-1,0.1845,1,155
2.636,0.68067,1,0.1845,1,155
2.636,0.68067,1,0.1845,0,155
3.636,0.68067,-1,0.1845,1,155
-1.364,-2.3193,1,0.1845,0,155
1.636,0.68067,1,0.1845,1,155
0.63596,0.68067,1,0.1845,1,155
0.63596,0.68067,1,0.1845,1,155
-1.364,-0.31933,-1,0.1845,1,155
0.63596,0.68067,1,0.1845,1,155
0.63596,0.68067,1,0.1845,1,155
-1.364,0.68067,1,0.1845,0,155
-1.364,-1.3193,1,0.1845,0,155
2.636,0.68067,-1,0.1845,1,155
-1.364,0.68067,1,0.1845,1,155
-1.364,-3.3193,1,0.1845,1,155
-1.364,-0.31933,1,0.1845,1,155
2.636,0.68067,-1,0.1845,0,155
-1.364,-2.3193,-1,0.1845,0,155
-1.364,-0.31933,1,0.1845,0,155
0.63596,0.68067,1,0.1845,1,155
-1.364,0.68067,1,0.1845,1,155
3.636,0.68067,-1,0.1845,1,155
2.636,0.68067,-1,0.1845,1,155
-1.364,-1.3193,1,0.1845,0,155
0.63596,0.68067,1,0.1845,1,155
-1.364,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
2.636,0.68067,1,0.1845,1,155
2.636,0.68067,1,0.1845,1,155
-1.364,-1.3193,-1,0.1845,0,155
1.636,0.68067,-1,0.1845,0,155
-0.36404,0.68067,1,0.1845,0,155
-1.364,-1.3193,1,0.1845,0,155
1.636,0.68067,1,0.1845,0,155
-0.36404,0.68067,1,0.1845,1,155
0.63596,0.68067,1,0.1845,1,155
-1.364,-0.31933,-1,0.1845,1,155
2.636,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
3.636,0.68067,1,0.1845,1,155
-1.364,-1.3193,-1,0.1845,0,155
1.636,0.68067,-1,0.1845,0,155
1.636,0.68067,1,0.1845,1,155
0.63596,0.68067,1,0.1845,0,155
0.63596,0.68067,1,0.1845,1,155
-1.364,0.68067,-1,0.1845,1,155
-1.364,0.68067,1,0.1845,1,155
-1.364,-0.31933,1,0.1845,1,155
0.63596,0.68067,1,0.1845,0,155
2.636,0.68067,-1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
0.63596,0.68067,1,0.1845,1,155
-0.36404,0.68067,1,0.1845,1,155
-0.36404,0.68067,1,0.1845,1,155
2.636,0.68067,-1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
-0.36404,0.68067,1,0.1845,0,155
-1.364,0.68067,1,0.1845,1,155
-1.364,-0.31933,1,0.1845,1,155
0.63596,0.68067,-1,0.1845,1,155
-1.364,0.68067,1,0.1845,0,155
-0.36404,0.68067,1,0.1845,1,155
1.636,0.68067,-1,0.1845,1,155
-1.364,-1.3193,1,0.1845,0,155
-0.36404,0.68067,1,0.1845,1,155
-1.364,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
-1.364,-2.3193,-1,0.1845,0,155
1.636,0.68067,-1,0.1845,1,155
0.63596,0.68067,1,0.1845,0,155
0.63596,0.68067,1,0.1845,1,155
-1.364,0.68067,1,0.1845,1,155
-1.364,-0.31933,-1,0.1845,1,155
-1.364,-0.31933,1,0.1845,1,155
1.636,0.68067,1,0.1845,1,155
-1.364,0.68067,1,-0.45263,0,158
3.636,0.68067,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,1,158
-1.364,0.68067,-1,-0.45263,0,158
-1.364,-0.31933,1,-0.45263,1,158
-1.364,-2.3193,1,-0.45263,0,158
1.636,0.68067,1,-0.45263,1,158
-1.364,-2.3193,-1,-0.45263,0,158
-1.364,-2.3193,1,-0.45263,1,158
-1.364,-1.3193,1,-0.45263,0,158
-0.36404,0.68067,1,-0.45263,1,158
-1.364,-2.3193,-1,-0.45263,1,158
2.636,0.68067,1,-0.45263,1,158
1.636,0.68067,1,-0.45263,1,158
-1.364,-2.3193,1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,0,158
0.63596,0.68067,1,-0.45263,1,158
-1.364,-2.3193,-1,-0.45263,1,158
2.636,0.68067,1,-0.45263,1,158
2.636,0.68067,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,0,158
0.63596,0.68067,-1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,1,158
0.63596,0.68067,1,-0.45263,1,158
1.636,0.68067,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,1,158
1.636,0.68067,-1,-0.45263,1,158
-1.364,-2.3193,1,-0.45263,0,158
-0.36404,0.68067,1,-0.45263,1,158
-1.364,-0.31933,-1,-0.45263,1,158
2.636,0.68067,1,-0.45263,1,158
2.636,0.68067,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,0,158
-1.364,-0.31933,-1,-0.45263,0,158
-1.364,-0.31933,1,-0.45263,1,158
-1.364,-2.3193,1,-0.45263,0,158
-1.364,0.68067,1,-0.45263,1,158
1.636,0.68067,1,-0.45263,1,158
-1.364,-1.3193,-1,-0.45263,1,158
-1.364,-0.31933,-1,-0.45263,0,158
-1.364,-1.3193,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,0,158
-0.36404,0.68067,1,-0.45263,1,158
0.63596,0.68067,-1,-0.45263,1,158
1.636,0.68067,-1,-0.45263,1,158
0.63596,0.68067,-1,-0.45263,1,158
1.636,0.68067,1,-0.45263,1,158
0.63596,0.68067,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,0,158
0.63596,0.68067,-1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,0,158
2.636,0.68067,1,-0.45263,1,158
3.636,0.68067,1,-0.45263,1,158
2.636,0.68067,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,0,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,-0.31933,-1,-0.45263,0,158
0.63596,0.68067,-1,-0.45263,1,158
-1.364,-2.3193,1,-0.45263,0,158
-1.364,-0.31933,1,-0.45263,1,158
-1.364,-3.3193,-1,-0.45263,0,158
-1.364,-2.3193,1,-0.45263,1,158
-1.364,-2.3193,1,-0.45263,0,158
3.636,0.68067,-1,-0.45263,1,158
-1.364,-1.3193,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,0.68067,-1,-0.45263,1,158
-1.364,-2.3193,1,-0.45263,0,158
1.636,0.68067,1,-0.45263,1,158
2.636,0.68067,1,-0.45263,1,158
0.63596,0.68067,1,-0.45263,1,158
-1.364,-0.31933,-1,-0.45263,0,158
-1.364,-0.31933,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,-2.3193,1,-0.45263,0,158
-1.364,-0.31933,1,-0.45263,1,158
2.636,0.68067,-1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,-3.3193,1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,0,158
-1.364,-2.3193,-1,-0.45263,1,158
-1.364,-2.3193,-1,-0.45263,1,158
-1.364,-3.3193,1,-0.45263,1,158
-1.364,-3.3193,1,-0.45263,0,158
-0.36404,0.68067,1,-0.45263,1,158
-1.364,-2.3193,-1,-0.45263,1,158
-1.364,-1.3193,-1,-0.45263,0,158
-1.364,-1.3193,1,-0.45263,1,158
-1.364,-2.3193,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,0,158
2.636,0.68067,1,-0.45263,1,158
-1.364,-1.3193,-1,-0.45263,1,158
-1.364,-2.3193,-1,-0.45263,0,158
-1.364,-2.3193,1,-0.45263,1,158
-1.364,-1.3193,1,-0.45263,0,158
1.636,0.68067,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,0,158
-1.364,-0.31933,-1,-0.45263,0,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
2.636,0.68067,-1,-0.45263,1,158
-0.36404,0.68067,-1,-0.45263,1,158
-1.364,-1.3193,1,-0.45263,0,158
-0.36404,0.68067,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
0.63596,0.68067,-1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,0,158
1.636,0.68067,1,-0.45263,1,158
0.63596,0.68067,1,-0.45263,1,158
2.636,0.68067,-1,-0.45263,1,158
0.63596,0.68067,1,-0.45263,1,158
0.63596,0.68067,1,-0.45263,1,158
-1.364,-3.3193,1,-0.45263,0,158
-0.36404,0.68067,1,-0.45263,1,158
2.636,0.68067,-1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,0,158
-1.364,-0.31933,1,-0.45263,1,158
-1.364,-1.3193,1,-0.45263,0,158
1.636,0.68067,1,-0.45263,1,158
-1.364,0.68067,-1,-0.45263,1,158
1.636,0.68067,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,1,158
-0.36404,0.68067,1,-0.45263,1,158
1.636,0.68067,-1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,0,158
-1.364,-1.3193,-1,-0.45263,1,158
3.636,0.68067,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
1.636,0.68067,1,-0.45263,1,158
-1.364,-1.3193,1,-0.45263,0,158
-1.364,-2.3193,-1,-0.45263,1,158
-1.364,-1.3193,-1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,1,158
-1.364,-0.31933,1,-0.45263,1,158
-1.364,0.68067,1,-0.45263,1,158
-1.364,0.68067,-1,-0.45263,1,158
1.636,0.68067,1,-0.45263,1,158
1.636,0.68067,1,-0.45263,1,158
-1.364,0.68067,1,-0.27498,1,159
-1.364,-1.3193,1,-0.27498,0,159
2.636,0.68067,1,-0.27498,0,159
-1.364,0.68067,1,-0.27498,1,159
2.636,0.68067,-1,-0.27498,0,159
0.63596,0.68067,1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,0,159
-1.364,-1.3193,1,-0.27498,0,159
-1.364,0.68067,-1,-0.27498,0,159
-1.364,-0.31933,1,-0.27498,0,159
-0.36404,0.68067,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
-1.364,-2.3193,-1,-0.27498,1,159
-1.364,-1.3193,1,-0.27498,0,159
-1.364,0.68067,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
-1.364,-2.3193,1,-0.27498,1,159
-1.364,-0.31933,1,-0.27498,0,159
-1.364,0.68067,-1,-0.27498,1,159
-1.364,-2.3193,1,-0.27498,0,159
-0.36404,0.68067,1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
-1.364,-2.3193,-1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
1.636,0.68067,1,-0.27498,0,159
-1.364,-1.3193,1,-0.27498,1,159
-1.364,-2.3193,1,-0.27498,0,159
-1.364,0.68067,-1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
2.636,0.68067,1,-0.27498,1,159
1.636,0.68067,1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
-0.36404,0.68067,-1,-0.27498,1,159
3.636,0.68067,-1,-0.27498,0,159
-1.364,0.68067,1,-0.27498,0,159
-1.364,-0.31933,1,-0.27498,1,159
-1.364,0.68067,-1,-0.27498,1,159
-1.364,-0.31933,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-1.364,-0.31933,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
0.63596,0.68067,-1,-0.27498,1,159
0.63596,0.68067,-1,-0.27498,0,159
1.636,0.68067,1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
-1.364,-0.31933,-1,-0.27498,1,159
2.636,0.68067,1,-0.27498,1,159
3.636,0.68067,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-0.36404,0.68067,-1,-0.27498,1,159
0.63596,0.68067,-1,-0.27498,1,159
1.636,0.68067,-1,-0.27498,0,159
-1.364,0.68067,1,-0.27498,1,159
1.636,0.68067,1,-0.27498,1,159
-1.364,0.68067,-1,-0.27498,0,159
-1.364,0.68067,1,-0.27498,0,159
-1.364,-1.3193,1,-0.27498,1,159
3.636,0.68067,-1,-0.27498,1,159
-1.364,-3.3193,1,-0.27498,1,159
-1.364,-1.3193,1,-0.27498,1,159
-1.364,-0.31933,1,-0.27498,0,159
0.63596,0.68067,1,-0.27498,1,159
-1.364,-1.3193,-1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-1.364,-0.31933,1,-0.27498,1,159
-1.364,-3.3193,-1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-1.364,-0.31933,1,-0.27498,0,159
-1.364,-2.3193,-1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
-1.364,-2.3193,1,-0.27498,1,159
1.636,0.68067,-1,-0.27498,1,159
2.636,0.68067,-1,-0.27498,1,159
-1.364,-2.3193,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-1.364,0.68067,1,-0.27498,1,159
-0.36404,0.68067,-1,-0.27498,1,159
1.636,0.68067,-1,-0.27498,1,159
-1.364,-2.3193,1,-0.27498,1,159
-1.364,-0.31933,1,-0.27498,1,159
-0.36404,0.68067,1,-0.27498,1,159
0.63596,0.68067,1,-0.27498,1,159
-1.364,-0.31933,-1,-0.27498,1,159
2.636,0.68067,1,-0.27498,1,159
